Republican,"The Democrats have added $10
TRILLION to our national debt in JUST 2 years.

The lack of fiscal responsibility from the Biden administration will hurt our economy for generations to come. 

Read my OPED with @repkevinhern ⤵️"
Republican,"The U.S. needs to wake up to the growing reality that China is outpacing us militarily. 
https://t.co/gDxCIgQ14X"
Republican,"We celebrate this National FFA Week to support our students pursuing careers in agriculture, food, natural resources, and related sciences. 

#FFACaucus https://t.co/yQlVMru7QG"
Republican,Wishing everyone a happy Presidents’ Day! https://t.co/gcBLvpg1B1
Republican,America’s sport begins today. Happy Daytona 500!!!!
Republican,"We need to identify UAPs sooner and act swiftly to remove any UAP that threatens our airspace and sovereignty before it flies over U.S. soil, not after.
https://t.co/INSmo4dzEm"
Republican,"Today, I joined @RepSamGraves, @repcleaver, and @RepDavids by introducing a resolution to congratulate our Kansas City Chiefs for their well-deserved victory in Super Bowl 57. 

#ChiefsKingdom 
https://t.co/QmXmekXsOa"
Republican,"Update from our trip to Whiteman Air
Force Base ⬇️ https://t.co/HJsYWe6PbI"
Republican,It’s almost parade time! #ChiefsKingdom https://t.co/0aYd9rqA33
Republican,"The 26th Amendment makes this very clear - voting is right preserved for the American citizen.

I’m proud to have voted to pass H.J. Res. 24. https://t.co/JJ8oh0BGbc"
Republican,"That some achieve great success is proof to all that others can achieve it as well,"" President Lincoln.

Happy Birthday! https://t.co/i8zhue68uN"
Republican,Touchdown! #ChiefsKingdom
Republican,Let’s go Chiefs! #ChiefsKingdom https://t.co/8zsLRnYuKT
Republican,"Bringing you this weeks Capitol Recap:

❌ Biden’s State of the Union 

🇺🇸 Securing our National Security 

And much more! Watch ⤵️
https://t.co/IryW4ac74G https://t.co/vCXLhphunA"
Republican,"Our office is ready for a Chiefs win on Super Bowl Sunday! 

#RedFriday #ChiefsKingdom https://t.co/ahT3uxJ0Xb"
Republican,"Ava Lawless is headed to the U.S. Air Force Academy as our first appointee. 

Today, I recognized her from the House floor. https://t.co/XuEAXIahct"
Republican,"I was honored to have Majority Leader @SteveScalise personally drop off the new member plate yesterday at the office!

And of course, I had something ready for him in return. Go Chiefs! https://t.co/z5upYSGOD7"
Republican,"It was my honor to host Deputy
Benezette for the State of the Union this week. 

A true hero and great person. Thank you Deputy, for showing up everyday and protecting our citizens in Missouri. https://t.co/kCOfUV3GEv"
Republican,"Yesterday, we had our first House Armed Services Committee hearing. 

We discussed the threat of China to U.S. national defense. 

I’m focused on ensuring we have the strongest national defense and a plan to counter the CCP. https://t.co/J2S6XWAVkA"
Republican,"While the State of the Union was our focus last night, I’m more concerned with the state of the Presidency. 

I went to the House floor to talk about it. #SOTU https://t.co/A3cVIhG2L8"
Republican,"ICYMI: Here’s my response to Biden’s State of the Union last night. #SOTU 

Watch my full response —&gt; https://t.co/1ZE05lK8Bd https://t.co/eDNpruwEhw"
Republican,"We just finished our first meeting with the House Agriculture Committee. 

This year, I’m focused on ensuring Missouri’s farmers and ranchers are well represented as we work on the farm bill."
Republican,Statement ⬇️ https://t.co/V0uZCQtigZ
Republican,"The state of the union is strong, but the state of our President is weak. 

Joe Biden has kowtowed to the CCP, allowed fentanyl to pour across our border, and inflation has hurt working class families. 

Watch my rebuttal to the #SOTU ⬇️
https://t.co/1ZE05lK8Bd https://t.co/cU25g9XqGm"
Republican,From my cold dead hands. #SOTU
Republican,SECURE. THE. BORDER.
Republican,"President Biden is lying.

@POTUS has weakened our national security and embarrassed us on the world stage. Why did he allow a CCP invasion of U.S. airspace last week? #SOTU"
Republican,"Here’s the facts since you took office, Joe.

❌ 4.5 MILLION illegal crossings
❌ Worst CBP Crossing Numbers in History
❌ 9,000 pounds of fentanyl seized in Q1 2023

#BidenBorderCrisis #SOTU"
Republican,"Joe Biden continues to ignore the crisis at our southern border.

He’s canceled the policies that secure our border, allowing fentanyl and human smuggling to occur at record levels. #BidenBorderCrisis #SOTU"
Republican,"The cost of goods and services have skyrocketed, costing American families $10,000 in two years time.

It’s no wonder why a majority of Americans have reported being financially worse since Biden took office. #SOTU"
Republican,"Inflation is a TAX on ALL Americans.

And when Joe Biden took office, inflation was at 1.4%. #SOTU"
Republican,"The #StateOfTheUnion will commence in just 60 minutes.

This failing incompetent chief executive has welcomed 4 million illegal aliens into our nation, scuttled our energy independence, and saddles our grandchildren with trillions in debt. 

He must apologize for his failures."
Republican,Honored to have the @Missouri_NG stop by too! https://t.co/mcQZlIMnMd
Republican,"It’s a busy day ahead of the #StateOfTheUnion and we’re glad to have guests stop by our office. 

This morning we visited the Agriculture Retailers Association. https://t.co/3QUgfhgMkr"
Republican,"FACT CHECK: Under Biden’s leadership:

➡️ 40 year high inflation
➡️ Increased living cost 
➡️ Worst CPI numbers in decades 

You are certainly breaking records!"
Republican,"The Chinese Communist Party and their invasion of U.S. Airspace is the most critical national security threat facing our nation today. 

I went to the house floor to talk about it ⬇️ https://t.co/WpdfE4jOIy"
Republican,"“When you can’t make them see the light, make them feel the heat” 

Happy Birthday Ronald Reagan https://t.co/QwscPSJreH"
Republican,"This week I had the honor and privilege to appoint Ava Lawless to the U.S. Air Force Academy. 

Ava was our first appointee, a true Patriot, and will serve our country with honor and dedication. 🇺🇸 https://t.co/3CdrrYl4op"
Republican,"It was a busy week in Washington and we accomplished a great deal. 

This coming week we’ll address the CCP spy balloon that was allowed to fly over Whiteman AFB, and hold Biden accountable during his #SOTU.

Until then, here’s our Capitol Recap ➡️https://t.co/gmnsMQuLgr https://t.co/nSOkIp3oN4"
Republican,"About time!! This took far too long and we deserve answers. 

@JoeBiden must address why he allowed the CCP to invade our airspace and to what extent our national security was placed at risk during the State of the Union on Tuesday."
Republican,"This week my staff attended the @Whataburger ribbon cutting ceremony in our District. 

We are here to serve you. Please contact my office by visiting https://t.co/QVgCy3E805 https://t.co/c3QYsokOsC"
Republican,"My statement on the CCP’s invasion of U.S. Airspace. 

“Joe Biden has allowed the Chinese Communist Party to go unchecked and invade U.S. airspace in Missouri, flying over Whiteman Air Force Base in my District.” https://t.co/j61IfVvXkb"
Republican,"My response to the Chinese spy balloon that Joe Biden has allowed to invade Missouri. 

Watch ⬇️ https://t.co/rmooi6kHna"
Republican,"Joe Biden has allowed China to go unchecked and spy from our airspace. 

China has consistently demonstrated military aggression, yet Biden’s weak foreign policy has jeopardized our national security at every level. 

Why and how did this happen? We need answers."
Republican,"I rose today to recognize and honor the life of Fred K. Lamaster — who passed away at the age of 92. 

Well done sir, thy good and faithful servant. We salute you. https://t.co/4qCDESJlnh"
Republican,"I’m honored to serve on the House Armed Services Committee and represent Whiteman Air Force Base and Fort Leonard Wood, which are based in my District."
Republican,"Socialism is Evil. It’s sad that we even have to have a resolution to make sure the Democrats know this.

Our nation has been led astray. Hear my complete speech on the house floor supporting the resolution to condemn socialism ⬇️
https://t.co/u6KfkepwNY"
Republican,Glad to attend the national prayer breakfast with my wife Leslie this morning. https://t.co/6cIdkzS1WO
Republican,"I’m proud to be the loudest and strongest voice for our District. Missouri is home to 95,000 farms and agriculture is our top industry."
Republican,"Deputy Benezette of Cass County Missouri was awarded the Life Saving Award. 

Today I recognized him for his heroic act from the House floor. https://t.co/oEQjYRxslu"
Republican,"Today as we debated and passed the Freedom for Health Care Workers Act I recognized Melissa Thomas from our District to tell her story. 

Our frontline workers like Melissa should never have to choose between a forced medical procedure and losing their job. https://t.co/lIJhMR8Mlz"
Republican,"Construction is underway at our Raymore office. 

From campaign to congress…we are here to serve you! https://t.co/qlNGyjQxz7"
Republican,We had a productive House Armed Services round table discussion today with King Abdullah II and Crown Prince Al Hussein of Jordan. https://t.co/UY0KOtri8M
Republican,"Congratulations to MY Kansas City Chiefs! 

Thank you @PatrickMahomes, @tkelce, and Joseph Ossai for their efforts last night. 

#ChiefsKingdom to the Super Bowl! https://t.co/IrwgNKIlib"
Republican,"Bringing you a Capitol Recap of this past week in Congress. 

🚨 New Committee 
📕 First Bill A-PLUS Act 
❌ Repeal the NFA 

Watch for all the updates ⬇️
https://t.co/gV3DQm9hhM"
Republican,The news out of Jerusalem is truly heartbreaking.  Terrorists killed innocent Israelis as they gather with families to mark Shabbat.  Israel is a great ally and as a member of Congress I will do ALL I can to support and stand by them in their fight against terrorism.
Republican,"Today I spoke for the farmers and ranchers of Missouri from the house floor, serving as their voice as I introduced the A-PLUS Act. https://t.co/Kz69HciETK"
Republican,"I’m proud to cosponsor the Repeal the NFA Act and join my Missouri colleague @RepEricBurlison who’s leading this legislation to protect our Second Amendment rights. 
https://t.co/PVBfebnoLD"
Republican,Never forget what took place as today we acknowledge #HolocaustRemembranceDay https://t.co/M0Bpay1qFo
Republican,Read the full bill text ⬇️ https://t.co/oWnaWR0q1U
Republican,"The A-PLUS Act corrects an over 100-year-old policy that does not accurately reflect the modern livestock industry, which is why this legislation is critical for the agriculture community. I’m proud to lead this act alongside @RepDustyJohnson &amp; @RepJimmyPanetta. https://t.co/nBPsTsaAfi"
Republican,"I’ve vowed to always be a voice for Farmers &amp; Ranchers in Missouri. 

Today I introduced the A-PLUS Act as my first piece of legislation to decrease regulations in the livestock industry. https://t.co/kZcZTz7OEd"
Republican,"This week I was honored to preside over the House as one of the first freshman members of the 118th Congress to serve in this role. 

Watch the full clip —&gt; https://t.co/K4oDhQ2Rll https://t.co/8ROGKC8KNY"
Republican,"Thankful for the opportunity to meet with members of the U.S. Army House Liaison Division today, and to hear more about the Army’s work to protect our great nation. Thank you to every armed service member for your courageous efforts and sacrifices, you are appreciated! 🇺🇸 https://t.co/G7UoiVw1ZL"
Republican,"Love having constituents stop by my office. This time, former State Rep Dr. @DeanDohrman from Sedalia, MO dropped by to discuss our great military. 

Our office is open. 1516 Longworth. We want to serve you! 🇺🇸 https://t.co/AkQFJuLy87"
Republican,"This National School Choice Week, it’s time to put power back in the hands of parents. 

Parents deserve a voice on what’s being taught, school safety, and have the ability to choose the best education for their children. #SchoolChoiceWeek https://t.co/4zBLhQgQce"
Republican,"Happy birthday to my beautiful wife and best friend, Robin. Your faith and love inspire me every day! https://t.co/vkZ2NgmJ5e"
Republican,"Happy Easter! He is Risen, Indeed. Alleluia! https://t.co/WPXWrJ0rQu"
Republican,RT if you agree: energy security is national security!
Republican,My statement on President Biden's veto of H.J. Res. 27 ⬇️ https://t.co/4JEfsubb7t
Republican,https://t.co/uenROm045s
Republican,"H.R. 1, the Lower Energy Costs Act will bolster Georgia’s pro-business environment by reforming our permitting system and shoring up critical mineral supply chains.

I applaud @GovKemp for joining Republican governors around the country in supporting this landmark legislation."
Republican,"The Congressional Art Competition is now open to all high school students in Georgia’s 12th District!

For more information, please contact my Augusta district office at (706) 228-1980. https://t.co/SlaTGVkXhQ"
Republican,Wishing a safe and blessed #Passover to all of our Jewish friends and neighbors.
Republican,Here is a recap of the past week ⬇ https://t.co/m2KspMUOqj
Republican,".@HouseGOP made a commitment to fight for an economy that’s strong and a nation that’s safe.

Today’s passage of H.R. 1 will bring us a step closer to reducing energy costs for American families and reclaiming American energy independence."
Republican,"American families are currently struggling through the worst energy crisis in decades.

When President Biden first took office, the average price for a gallon of gas nationwide was $2.42.

Today, it’s $3.49."
Republican,"Our resolution to overturn President Biden's radical redefinition of the term 'Waters of the United States' has now passed both chambers of Congress with bipartisan support.

@POTUS, the American people have spoken loudly: it's time to abandon this rule.

https://t.co/eu4MY1kskN"
Republican,"Big Tech is working in direct coordination with government officials to silence specific individuals whom unelected bureaucrats disagree with. This Orwellian scenario is un-American, and @HouseGOP will not stand for it.

My full remarks in @HouseCommerce:
https://t.co/8Qt9DcqIna"
Republican,"The United States is home to some of the largest reserves of oil and natural gas anywhere in the world. 

H.R. 1 will allow us to tap into these resources so we can drive down the cost of energy and combat the out-of-control inflation that has devastated American families. https://t.co/018XTlsDwM"
Republican,"Instead of playing politics, Pres. Biden needs to flip the switch on domestic production and unleash American energy dominance.

The Lower Energy Costs Act will:

✅ Boost domestic energy production.
✅ Improve the permitting process.
✅ Shore up critical mineral supply chains."
Republican,"Last night, I spoke during a @HouseCommerce health subcommittee hearing on the importance of enhancing price transparency and lowering patient costs in the health care marketplace.

Watch my full remarks below ⬇️
https://t.co/EkyhRUwzAI"
Republican,"In yesterday's @EdWorkforceCmte hearing, I spoke about the importance of crafting policies (like my bill, the Employee Rights Act) that help workers thrive. ⬇️

https://t.co/KZral4fNHV"
Republican,"The Biden administration's proposed independent contractor rule would significantly undermine the independent contractor model, if not destroy it entirely. 

This rule would be devastating to the millions of Americans who currently earn their living as independent contractors."
Republican,"This morning, @HouseCommerce held a subcommittee hearing on the government response to the train derailment in East Palestine, Ohio last month.

Here are my full remarks ⬇️
https://t.co/4jlCn85ZXQ"
Republican,"By restricting our domestic energy sector, @POTUS has undermined our national security and sent energy costs sky-high.

That’s why @HouseGOP has unveiled H.R. 1, the Lower Energy Costs Act, that will unleash homegrown American energy. https://t.co/N6AYDmTTTI"
Republican,Here is a recap of the past week ⬇ https://t.co/LzdrR8Vzqf
Republican,"I spoke in support of the HALT Fentanyl Act during today’s @HouseCommerce markup. 

This legislation would permanently list illicit fentanyl and fentanyl-related substances as Schedule I narcotics. 

My full remarks ⬇️ https://t.co/4UWt1bR7wZ"
Republican,".@HouseGOP passed the Parents Bill of Rights Act today.

Parents deserve a say in their child's education, and we intend to give them one.

Watch my full remarks on the House Floor here ⬇️
https://t.co/21e2Q15tOv"
Republican,https://t.co/mh8j3ecBdZ
Republican,"Earlier today, I questioned the CEO of TikTok. Watch ⬇️ https://t.co/0jNuBIfbgr"
Republican,"I am proud to join my friend and fellow Georgian, @RepBuddyCarter, in co-introducing this bipartisan bill to protect taxpayer dollars by improving transparency and accountability in the prescription drug marketplace.
https://t.co/gIsmsV16Qf"
Republican,"🚨HAPPENING SOON: @HouseCommerce is holding a hearing to explore TikTok’s consumer privacy and data security practices, how the platform affects children, and its relationship with the Chinese Communist Party.

Click below to stream it live.
https://t.co/pPw08o61fY"
Republican,"@HouseGOP is bringing the Parents Bill of Rights Act to the House Floor this week.

Parents deserve a say in their child's education, and we intend to give them one."
Republican,"President Biden's proposed rule to regulate gas stoves is a blatant overreach &amp; another attempt to impose his 'woke' climate agenda on American families.

I joined @RepDLesko and fellow @HouseCommerce members in calling on the Department of Energy to abandon this misguided rule."
Republican,"For far too long, parents have been sidelined and cut out of decisions surrounding their children’s curriculum. 

@HouseGOP is working to build a future where parents’ rights to have a say in their children's education are protected, and families are given a seat at the table. https://t.co/RSlTFY4g0l"
Republican,"Members of my staff will be in Harlem and Waynesboro tomorrow (3/22) to host Community Office Hours.

If you need help with a federal agency, please drop by!

For more information, please visit: https://t.co/jsC6GzDvoh"
Republican,The Senate needs to take up the House-passed CRA to block Biden’s WOTUS rule now!
Republican,President Biden has vetoed the resolution Congress passed in a bipartisan manner to keep woke asset managers from risking Americans’ retirement savings on ESG funds.
Republican,"Members of my staff will be in Gibson, Lincolnton, Thomson, Warrenton, and Washington tomorrow (3/21) to host Community Office Hours.

If you need help with a federal agency, please drop by!

For more information, please visit: https://t.co/jsC6GzDvoh"
Republican,"Members of my staff will be in Sandersville and Wrightsville tomorrow (3/20) to host Community Office Hours.

If you need help with a federal agency, please drop by!

For more information, please visit: https://t.co/jsC6GzDvoh"
Republican,"I attended the annual Joint Civic Club Luncheon hosted by the Dublin Rotary Club, which brings together members of several area civic organizations, and I thoroughly enjoyed the opportunity to connect with local business and community leaders. https://t.co/9RhGhgnuqZ"
Republican,"This morning, I visited the Carl Vinson Veterans' Affairs Medical Center in Dublin. I toured the facility and discussed the importance of improving access to quality of care for our veterans, both in Georgia and nationwide. https://t.co/wYn9Mjp92a"
Republican,"Happy St. Patrick's Day!🍀

To celebrate, I helped flip pancakes at the Dublin Exchange Club's annual Pancake Supper. I was glad to celebrate this holiday with members of the Dublin community and to participate in this timeless tradition. https://t.co/OC5V8tBXST"
Republican,"I am proud to co-sponsor H.R. 1, the Lower Energy Costs Act. 

This bill would increase domestic energy production, improve the energy permitting process, and make it easier to build critical energy infrastructure needed to grow the American economy. https://t.co/Zs7fhfc7WY"
Republican,Had a great time at the Georgia State Capitol yesterday! https://t.co/d2WYFOjHfX
Republican,"There are still 2.8 million fewer Americans working today than before the COVID-19 pandemic.

President Biden's budget would further discourage labor participation by expanding welfare without work requirements."
Republican,"""While there is little hope that President Biden will make an about-face on his failed border policies, there are still actionable steps that Congress and the administration can take to stem the flow of lethal narcotics.""

Read my new Op-Ed in @thehill ⬇️

https://t.co/DUKGryEDvV"
Republican,"This Friday is the deadline to apply for our 2023 Summer Internship Program. For more information, please visit: https://t.co/sFNqjwQV7K"
Republican,"Faith and service are integral to our way of life in GA-12, and it was a pleasure to spend time at Adas Yeshurun Synagogue to take part in the Corned Beef Bliss Lunch. https://t.co/yOqiVUg0t0"
Republican,"There have been over 4.6 million illegal crossings at our southern border since President Biden took office.

Now, his budget proposal would slash $600M in funding for the Department of Homeland Security in the midst of an unprecedented (and self-inflicted) border crisis. https://t.co/4zH3iHFwdz"
Republican,"Today my @HouseCommerce colleagues and I sent a letter to DOE Secretary Granholm, demanding she retract her recent comments praising China's energy policies.

Those who represent America on the world stage should not praise top polluters like China who threaten our security. https://t.co/BsjUIzjXYt"
Republican,Here is a recap of the past week ⬇️ https://t.co/yTtNu33W4V
Republican,"My office is currently seeking applicants for our 2023 Summer Internship Program, available in our Washington, DC and district offices. 

I encourage all college students &amp; young professionals interested in learning about the legislative process to apply.

https://t.co/sFNqjwQV7K https://t.co/obSQHZzJHV"
Republican,".@HouseGOP promised to fight for a government that’s accountable, and we are demanding full transparency from the Biden administration about the origins of this terrible virus. 

The American people deserve to know the truth.
https://t.co/sOraOKFSQ7"
Republican,RT if you agree: Parents deserve a say in their child’s education.
Republican,"🚨 HAPPENING NOW: @HouseCommerce is hosting a subcommittee hearing on why defending wireless communications technology is a national security priority.

Watch live ⬇️
https://t.co/uWZGyxX7Oq"
Republican,"My @HouseGOP colleagues and I just voted to nullify Biden's overreaching 'Waters of the United States' rule.

It’s time for this administration to start listening to the American people, instead of trying to shoehorn its radical climate agenda into every aspect of their lives."
Republican,"Today’s markup is just the beginning of our work to unleash American energy and secure our cyber networks and domestic supply chains.

@HouseGOP is committed to working through regular order to advance common sense legislation."
Republican,"Last week, @HouseCommerce held two markups in the Energy &amp; Environment subcommittees focused on unleashing homegrown energy, lowering energy prices, and securing our domestic supply chains."
Republican,"🚨 TUNE IN: @HouseCommerce is holding a full committee markup of bills that will reform the energy permitting process, secure our supply chains, unleash domestic energy production, and secure our cyber networks from infiltration by China.
 
https://t.co/uXEfw49ODt"
Republican,"My full statement ⬇️
https://t.co/jlAEDd1xwu"
Republican,"House Republicans are fulfilling our #CommitmentToAmerica.

The future of education will be built on FREEDOM!"
Republican,"@HouseGOP is putting students and families first.

Last night, my colleagues and I passed the Parents Bill of Rights out of the @EdWorkforceCmte, bringing us one step closer to delivering student-centered education reform."
Republican,"Parents know what’s best for their children. Families in this country should be able to trust that their children are receiving a well-rounded education, not a one-sided indoctrination."
Republican,"The Parents Bill of Rights ensures parents have:

- The right to know what their children are being taught.
- The right to be heard.
- The right to see the school budget and spending.
- The right to protect their children’s privacy.
- The right to keep their children safe."
Republican,"Washington Democrats want to radically reshape our education system and deny parents a voice.

That’s why my colleagues on the @EdWorkforceCmte and I are advancing the Parents Bill of Rights Act."
Republican,"Members of my staff will be in Claxton and Glennville tomorrow (3/9) to host Community Office Hours.

If you need help with a federal agency, please drop by!

For more information, please visit: https://t.co/jsC6GzE3dP"
Republican,"🚨 STARTING NOW: @HouseCommerce’s Communications and Technology Subcommittee will mark up thirteen bipartisan bills to ensure American leadership in next-generation communications technologies.

Tune in ⬇️
https://t.co/uB6JfzjF21"
Republican,"Members of my staff will be in Louisville, Metter, and Swainsboro tomorrow (3/8) to host Community Office Hours.

If you need help with a federal agency, please drop by!

For more information, please visit: https://t.co/jsC6GzDvoh"
Republican,"Members of my staff will be in Millen, Springfield, and Sylvania tomorrow (3/7) to host Community Office Hours.

If you need help with a federal agency, please drop by!

For more information, please visit: https://t.co/jsC6GzE3dP"
Republican,Here is a recap of the past week ⬇️ https://t.co/rvMctK3Lra
Republican,"My office is currently seeking applicants for our 2023 Summer Internship Program, available in our Washington, DC and district offices. 

I encourage all college students &amp; young professionals interested in learning about the legislative process to apply.

https://t.co/sFNqjwQV7K https://t.co/9pfjpSB3CT"
Republican,"Members of my staff will be in Alamo, Mount Vernon, and Soperton on Monday (3/6) to host Community Office Hours.

If you need help with a federal agency, please drop by!

For more information, please visit: https://t.co/jsC6GzDvoh"
Republican,"I'll be on-air with @juliemason tomorrow morning at 7:45 AM to talk about the Startup Act, bipartisan legislation I've introduced to support American entrepreneurs.

Tune into @MasonMornings on @SiriusXM Channel 124 or visit https://t.co/2R6GTirzFG to listen live! https://t.co/hLCsyopOZK"
Republican,"Today is #ReadAcrossAmericaDay and I got to celebrate by reading some of my favorite Dr. Seuss books to the students at W.S. Hornsby Elementary School. 

As a member of the House Education and Workforce Committee, promoting childhood literacy remains among my very top priorities. https://t.co/EcuoxUDamE"
Republican,"Over the past two years, one thing has become clear: 

The Biden administration cares more about advancing its radical, Green New Deal agenda than about the financial well-being of the American people. https://t.co/R78tfYJtA2"
Republican,"I applaud the majority of Senators for listening to their constituents who don’t want their retirement savings gambled away over ‘woke’ investments.

This resolution passed with a bipartisan majority in both the House and Senate.

Don’t veto this, @POTUS.

https://t.co/a5o7cUrXvR"
Republican,"Members of our staff will be in these counties next week to offer one-on-one service, no appointment necessary.  

If you need assistance with a federal matter, please drop by!

Here are the full details: https://t.co/jsC6GzDvoh https://t.co/lkIam3VQQG"
Republican,"Asset managers have a responsibility to their clients to minimize risk and maximize returns.

Yet Biden’s DOL is more concerned with pushing their political agenda than protecting your retirement savings.

Especially with high inflation, this isn’t just bad policy, it’s reckless."
Republican,"AG Garland just acknowledged that Mexican drug cartels are taking advantage of Biden's border crisis to flood American communities with deadly fentanyl. 

When will @POTUS get the message? 

We need to secure the border to save American lives.

https://t.co/YgyjhHQn52"
Republican,"We all know ESG scores are unreliable indicators of investment quality.

❌BlackRock had a stellar ESG rating - but they lost investors a record $1.7T in six months

❌ FTX was seen as an ESG titan, until it went bankrupt

It's time to get back to sound financial management."
Republican,"President Biden's executive orders have cost taxpayers more than $1 trillion and are a key driver of inflation.

Today, @HouseGOP will vote to pass the REIN IN Act and demand transparency for the American people."
Republican,"@HouseGOP Unfortunately, the Biden admin is continuing to weaponize agencies to push ‘green’ initiatives at the expense of your retirement savings.

President Biden cannot continue trying to run the economy from the White House, especially when retirement savings were down 10% in 2022."
Republican,".@HouseGOP is using the Congressional Review Act, or CRA, to exercise our oversight authority and protect your hard-earned savings. The CRA is just one tool in the toolbox we’re using to hold this administration accountable for their damaging policies."
Republican,"This week, Congress will vote on a measure to nullify the Biden admin’s recent rule encouraging asset managers to prioritize ESG investments for Americans’ retirement accounts.

Investment decisions that affect Americans’ savings should be made on one basis: delivering returns."
Republican,"Thank you to @RepPfluger for hosting @HouseCommerce last week in Midland, TX, one of the most prolific oil and natural gas-producing regions in the entire world.

We must unleash American energy! https://t.co/OUwMKhzYJA"
Republican,"According to @CBP, there were 156,274 illegal crossings at our southern border last month.

The brave men and women of our border patrol are facing an unprecedented challenge. Congress and this administration must provide them with the tools they need to keep our country safe."
Republican,"My colleagues and I recently joined @CBP personnel on a tour of the southern border, where we surveyed portions of the Rio Grande Valley sector.

There is an undeniable crisis occurring along our southern border &amp; the policies of this administration have only made things worse. https://t.co/PlfkhK7IzF"
Republican,Register here: https://t.co/HSz1aTasgL
Republican,"Reminding all residents of Georgia’s 12th Congressional District that the Georgia Technology Authority (GTA) is hosting a Digital Connectivity Listening Session in Augusta tomorrow!

The meeting will be held at the Georgia Cyber Center and is scheduled begin at 6 PM."
Republican,"Dealing with federal agencies can be difficult. My office is here to help!

If you need assistance with a federal matter, my staff will host Community Office Hours throughout March to offer one-on-one service, no appointment necessary.

Full details⬇️
https://t.co/jsC6GzDvoh"
Republican,"I am very proud that GA-12 is leading the way in providing quality care for our nation's heroes.

""Out of 16 categories, Georgia War Veterans Nursing Home received an award for each, including overall satisfaction, cleanliness...and safety and security.""

https://t.co/QgJdfrGL19"
Republican,Here is a recap of the past week ⬇️ https://t.co/qEPdhfiuRK
Republican,"On February 23 at 6 PM, GTA will be hosting a listening session at the Georgia Cyber Center in Augusta. If you are interested in attending the Augusta meeting, please register for the meeting at the following link: https://t.co/HSz1aTasgL"
Republican,I’m pleased to share that the Georgia Technology Authority (GTA) is hosting Digital Connectivity Listening Sessions across the state to ask Georgians about the quality of their high-speed internet connectivity. https://t.co/rWgg5a6yG9
Republican,"This President’s Day, Robin and I are praying for Jimmy Carter and his entire family as the former president enters hospice care. May the Lord strengthen and comfort them."
Republican,Happy Presidents' Day! https://t.co/G868RBda0n
Republican,"I spoke at the Screven County Farm Bureau's Legislative Breakfast, where I discussed the upcoming Farm Bill and pressing issues that matter to our farmers and growers. https://t.co/99grN6Y9tb"
Republican,"During last night’s @HouseCommerce hearing, I asked the head of the National Border Patrol Council if the Biden White House has listened to his recommendations on how to secure our southern border.

“Absolutely not,” he said. https://t.co/U6pLQVqqCD"
Republican,"🚨TUNE IN: I’m in Midland, TX for a field hearing of @HouseCommerce’s Energy Subcommittee, focusing on how domestic energy expansion can benefit local economies and strengthen American communities. 

Click below to stream it live ⬇️
https://t.co/Ob5foXCzlb"
Republican,"🚨TUNE IN: Join @HouseCommerce’s joint subcommittee field hearing from McAllen, TX on the Biden Border Crisis and its impact on public health. 

Watch live ⬇️
https://t.co/Dt6JXa8izn"
Republican,"“Rep. Rick Allen sponsors bill to boost entrepreneurship in CSRA and beyond”

Learn more about my bipartisan bill, the Startup Act, from @WJBF.

https://t.co/NDHs78ZLUd"
Republican,"It's always great to see GA-12 students excel in math and science.

Congratulations to these Lakeside High School students who have earned a chance to compete in the @ENERGY National Science Bowl in Washington, DC!

https://t.co/zvA2XvrKUu"
Republican,"Today's inflation report shows costs have increased 6.4% across the board since last January. Over the last year:

Energy ⬆️ 8.7%
Housing ⬆️ 7.9%
Groceries ⬆️ 11.3%

President Biden cannot continue trying to run the economy from the White House."
Republican,"Exciting news! Applications for the 2023 Summer Internship Program in Washington D.C. and in our district are open to college students and young professionals now through Friday, March 17.

Please visit my website below to find out more information:
https://t.co/sFNqjwQV7K https://t.co/BOek9atjvX"
Republican,Here is a recap of this past week ⬇️ https://t.co/Jce0hBdqoQ
Republican,"This morning I visited Murphey Middle School, where the students are participating in the @SIFMAFoundation Capitol Hill Challenge and learning valuable lessons about financial literacy. https://t.co/niMrpOy3rd"
Republican,"When it comes to their child’s education, it’s parents – not government bureaucrats – who know best. https://t.co/seBfsppsMk"
Republican,Here are my thoughts on the president's speech tonight: https://t.co/66w1NJU2Ur
Republican,Here is an update on what we accomplished this week ⬇️ https://t.co/Iz9LKMQqQq
Republican,"I had a great time at the Columbia County Chamber of Commerce's Annual Banquet last night. Many thanks to all involved!

I am seen here with Fort Gordon Garrison Commander Col. Reggie Evans, Dr. Michael Perry, and Chamber Board Chair, Wendy Perry. https://t.co/74CTdLc9kY"
Republican,"If you would like to participate in an upcoming telephone town hall, please sign up on my website:
https://t.co/Kj52jNvTsy"
Republican,"Today, I’m introducing the Startup Act. 

This bipartisan legislation will help connect entrepreneurs and future entrepreneurs with the resources and training they need to turn their versions of the American Dream into a reality."
Republican,"Today, @HouseGOP will vote on measures to terminate the public health emergency for COVID-19 and end the vaccine mandate on our frontline health care workers. 

RT if you agree: It’s time to get America back to normal!"
Republican,Here is an update on what we accomplished this week ⬇️ https://t.co/eT6CAIUX8k
